id,name,type,area,description,tags,mood,lat,lng,estimated_cost,rating,popularity,url
osm_5fa5e4847aeb852b,Dadabhai Naoroji Udyan,outdoor,Andheri West,park in Andheri West,outdoor; park,chill; romantic,19.1291011,72.817,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1291011%2C72.817%20(Dadabhai%20Naoroji%20Udyan)
osm_f3825fb824169fed,Garde Manger,cafe,Andheri East,cafe in Andheri East,cafe,chill; fun; romantic,19.1042701,72.8523335,320,4,48,https://www.google.com/maps/search/?api=1&query=19.1042701%2C72.8523335%20(Garde%20Manger)
osm_75b36ad4585e90a5,dream cafe,cafe,Andheri East,cafe in Andheri East,cafe,chill; fun; romantic,19.1029672,72.8496367,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1029672%2C72.8496367%20(dream%20cafe)
osm_4af1bf367132eb9a,Ameet Satam Garden,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1123921,72.8375019,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1123921%2C72.8375019%20(Ameet%20Satam%20Garden)
osm_ea2a9238e194fe4e,Smt. Ramdevi Sobhraj Bajaj Arya Vidya Mandir Ground,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1128181,72.8326105,120,4,50,https://www.google.com/maps/search/?api=1&query=19.1128181%2C72.8326105%20(Smt.%20Ramdevi%20Sobhraj%20Bajaj%20Arya%20Vidya%20Mandir%20Ground)
osm_257474cc6ea53c45,Sheila Raheja Park,outdoor,Juhu,park in Juhu,outdoor; park,chill; romantic,19.1273435,72.8197631,120,4,48,https://www.google.com/maps/search/?api=1&query=19.1273435%2C72.8197631%20(Sheila%20Raheja%20Park)
osm_f70034157a918c7f,The Grand Hamvi Garden,outdoor,Andheri West,park in Andheri West,outdoor; park,chill; romantic,19.1392301,72.8366129,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1392301%2C72.8366129%20(The%20Grand%20Hamvi%20Garden)
osm_7f279eec733d837e,Chacha Nehru Park,outdoor,Andheri West,park in Andheri West,outdoor; park,chill; romantic,19.1321286,72.8227307,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1321286%2C72.8227307%20(Chacha%20Nehru%20Park)
osm_473ce89aa9c6017c,Chandan Cinema,activity,Juhu,cinema in Juhu,activity; cinema,fun; adventure,19.1147661,72.8270363,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1147661%2C72.8270363%20(Chandan%20Cinema)
osm_4556ba9837486512,Hemu Kalani Manoranjan Maidan,outdoor,Andheri West,park in Andheri West,outdoor; park,chill; romantic,19.1395288,72.829035,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1395288%2C72.829035%20(Hemu%20Kalani%20Manoranjan%20Maidan)
osm_e7655e728fc59969,Nana Nani Park,outdoor,Juhu,park in Juhu,outdoor; park,chill; romantic,19.1276784,72.8183949,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1276784%2C72.8183949%20(Nana%20Nani%20Park)
osm_fafdda6275774a8f,Fun Republic,activity,Andheri West,cinema in Andheri West,activity; cinema,fun; adventure,19.134873,72.8328835,700,4,40,https://www.google.com/maps/search/?api=1&query=19.134873%2C72.8328835%20(Fun%20Republic)
osm_9fad9852c8213c39,Moreshwar,cafe,Andheri East,cafe in Andheri East,cafe,chill; fun; romantic,19.1039537,72.8523075,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1039537%2C72.8523075%20(Moreshwar)
osm_c6c8d8f72c94612a,Bharatratna Doctor Babasaheb Ambedkar Kridangan,outdoor,Andheri West,park in Andheri West,outdoor; park,chill; romantic,19.1369672,72.8212505,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1369672%2C72.8212505%20(Bharatratna%20Doctor%20Babasaheb%20Ambedkar%20Kridangan)
osm_e9b275fd4c4c6624,OPEN GARDENAL SPACES,outdoor,Juhu,park in Juhu,outdoor; park,chill; romantic,19.1047218,72.8313702,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1047218%2C72.8313702%20(OPEN%20GARDENAL%20SPACES)
osm_640bcba0380a02d5,Pushpa Narsee Park,outdoor,Juhu,park in Juhu,outdoor; park,chill; romantic,19.1047889,72.8306353,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1047889%2C72.8306353%20(Pushpa%20Narsee%20Park)
osm_38f9d88e74acd941,Pushpa Narsee Park,outdoor,Andheri East,garden in Andheri East,outdoor; garden,chill; romantic,19.1040843,72.8322728,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1040843%2C72.8322728%20(Pushpa%20Narsee%20Park)
osm_ad301ecebfb047da,Gilbert Hill,activity,Andheri East,attraction in Andheri East,activity; attraction,fun; adventure,19.1205355,72.8399617,700,4,56,https://www.google.com/maps/search/?api=1&query=19.1205355%2C72.8399617%20(Gilbert%20Hill)
osm_e0e61cf42ade1fc7,Ecole Mondial Ground,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1123667,72.833418,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1123667%2C72.833418%20(Ecole%20Mondial%20Ground)
osm_94f46d0a4db598a0,Tilak Udyan,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1131118,72.8332678,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1131118%2C72.8332678%20(Tilak%20Udyan)
osm_67ad8cace4fd0827,Rasotsav,restaurant,Andheri West,restaurant in Andheri West,restaurant; yes,fun; romantic,19.1398054,72.8295727,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1398054%2C72.8295727%20(Rasotsav)
osm_358098c8e65a9072,Mayuri,restaurant,Andheri East,restaurant in Andheri East,restaurant,fun; romantic,19.1144521,72.8472626,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1144521%2C72.8472626%20(Mayuri)
osm_8938a422642ec4c9,Third Wave Coffee Roasters,cafe,Andheri West,coffee_shop spot in Andheri West,cafe; coffee_shop,chill; fun; romantic,19.1349622,72.832426,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1349622%2C72.832426%20(Third%20Wave%20Coffee%20Roasters)
osm_5971bc69c1b45092,Domino's,restaurant,Andheri East,pizza spot in Andheri East,restaurant; fast_food; pizza,fun; romantic,19.1306223,72.8374784,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1306223%2C72.8374784%20(Domino's)
osm_2670cdcf66082f94,Darjeeling Touch Momo,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food,fun; romantic,19.1193752,72.8458626,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193752%2C72.8458626%20(Darjeeling%20Touch%20Momo)
osm_4de5d99ba04f236c,Tamarind Tiffin by Sunders,restaurant,Andheri West,"indian, south_indian spot in Andheri West",restaurant; indian; south_indian; yes,fun; romantic,19.1317488,72.8341147,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1317488%2C72.8341147%20(Tamarind%20Tiffin%20by%20Sunders)
osm_b58e64a237670541,Persian Darbar,restaurant,Andheri West,restaurant in Andheri West,restaurant,fun; romantic,19.1327471,72.8299108,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1327471%2C72.8299108%20(Persian%20Darbar)
osm_634a60c89ae1d633,BaaMee,restaurant,Andheri West,restaurant in Andheri West,restaurant; yes,fun; romantic,19.1316741,72.8345422,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1316741%2C72.8345422%20(BaaMee)
osm_eafb27acb274dae2,Benne,restaurant,Andheri East,"indian, south_indian spot in Andheri East",restaurant; indian; south_indian,fun; romantic,19.1162366,72.8321513,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1162366%2C72.8321513%20(Benne)
osm_8b5bd0d6d799905d,Burger King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1207221,72.8485145,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1207221%2C72.8485145%20(Burger%20King)
osm_de1c3870563f0148,Jumbo King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1207709,72.8484339,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1207709%2C72.8484339%20(Jumbo%20King)
osm_dc6589b7352b9901,Gupta Juice Center,restaurant,Andheri West,fast food in Andheri West,restaurant; fast_food,fun; romantic,19.1363817,72.8215862,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1363817%2C72.8215862%20(Gupta%20Juice%20Center)
osm_b4377a9aaa5d83c5,Aglio Pizzeria & Deli,restaurant,Juhu,pizza spot in Juhu,restaurant; fast_food; pizza,fun; romantic,19.1176294,72.8291926,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1176294%2C72.8291926%20(Aglio%20Pizzeria%20%26%20Deli)
osm_c44052e7d23968b8,Za'atar,restaurant,Juhu,lebanese spot in Juhu,restaurant; fast_food; lebanese,fun; romantic,19.1176258,72.8291858,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1176258%2C72.8291858%20(Za'atar)
osm_9a87e821c5cdbae2,Sadakchaap,restaurant,Juhu,fast food in Juhu,restaurant; fast_food; yes,fun; romantic,19.1278979,72.8291702,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1278979%2C72.8291702%20(Sadakchaap)
osm_d3a5fe1ef04ac1b4,Barako,cafe,Andheri West,"coffee, bubble_tea spot in Andheri West",cafe; coffee; bubble_tea,chill; fun; romantic,19.1293853,72.8156027,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1293853%2C72.8156027%20(Barako)
osm_0fe1f1fe7a8ed141,Ramen Kitchen,restaurant,Andheri West,ramen spot in Andheri West,restaurant; fast_food; ramen,fun; romantic,19.1293803,72.8156108,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1293803%2C72.8156108%20(Ramen%20Kitchen)
osm_97c00d24436cd379,Nagori Tea Point,restaurant,Andheri West,"tea, coffee, lassi, maska_pav, shake spot in Andheri West",restaurant; fast_food; tea; coffee; lassi,fun; romantic,19.1308012,72.8138071,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1308012%2C72.8138071%20(Nagori%20Tea%20Point)
osm_2abfde92a581b2b2,The House of Swad,restaurant,Andheri West,regional spot in Andheri West,restaurant; fast_food; regional,fun; romantic,19.1303235,72.8183901,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1303235%2C72.8183901%20(The%20House%20of%20Swad)
osm_c6203b14d98fac98,LOYKA,cafe,Andheri East,"coffee_shop, pizza, cake, dessert, donut, brunch spot in Andheri East",cafe; coffee_shop; pizza; cake,chill; fun; romantic,19.1050113,72.8344847,320,4,48,https://www.google.com/maps/search/?api=1&query=19.1050113%2C72.8344847%20(LOYKA)
osm_61c284fc181f4bee,Rice Bowl,cafe,Andheri West,cafe in Andheri West,cafe; yes,chill; fun; romantic,19.1300836,72.8214193,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1300836%2C72.8214193%20(Rice%20Bowl)
osm_a4704e6fe42ac7f3,7 Hills Resto + Bar,restaurant,Andheri West,restaurant in Andheri West,restaurant,fun; romantic,19.1300687,72.8214482,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1300687%2C72.8214482%20(7%20Hills%20Resto%20%2B%20Bar)
osm_6f4c85a7234ca2f5,Appointment,restaurant,Andheri West,restaurant in Andheri West,restaurant; only,fun; romantic,19.1300266,72.8217466,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1300266%2C72.8217466%20(Appointment)
osm_a8fdc4df31369bd8,Peppr Pinch,restaurant,Juhu,fast food in Juhu,restaurant; fast_food,fun; romantic,19.129564,72.8221457,650,4,40,https://www.google.com/maps/search/?api=1&query=19.129564%2C72.8221457%20(Peppr%20Pinch)
osm_45536dfef0b72a1c,Jumbo King,restaurant,Juhu,burger spot in Juhu,restaurant; fast_food; burger,fun; romantic,19.1297246,72.8221953,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1297246%2C72.8221953%20(Jumbo%20King)
osm_72bb754ffcc5cd81,Starbucks,cafe,Andheri West,coffee_shop spot in Andheri West,cafe; coffee_shop; yes,chill; fun; romantic,19.1303326,72.8221085,320,4,58,https://www.google.com/maps/search/?api=1&query=19.1303326%2C72.8221085%20(Starbucks)
osm_fcf595a8f0eba2e8,Bombay Brioche,restaurant,Andheri West,"sandwich, wrap, bombolinis spot in Andheri West",restaurant; fast_food; sandwich; wrap; bombolinis; yes,fun; romantic,19.1303121,72.8221824,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1303121%2C72.8221824%20(Bombay%20Brioche)
osm_b6c8a1925776c1cb,Lil Gamby Pizza Shop,restaurant,Andheri West,pizza spot in Andheri West,restaurant; fast_food; pizza; yes,fun; romantic,19.1303182,72.822149,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1303182%2C72.822149%20(Lil%20Gamby%20Pizza%20Shop)
osm_63fc620b9e659401,Therapy,restaurant,Andheri West,bar in Andheri West,activity; bar,fun; adventure,19.1300633,72.8216793,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1300633%2C72.8216793%20(Therapy)
osm_807031c2aae6a93a,The Berliner Bar,restaurant,Andheri West,"german, american spot in Andheri West",restaurant; german; american; yes,fun; romantic,19.130256,72.822479,650,4,40,https://www.google.com/maps/search/?api=1&query=19.130256%2C72.822479%20(The%20Berliner%20Bar)
osm_d0f55a112c22ef2c,Gelato Nuvola Artigianale,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1298136,72.8227063,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1298136%2C72.8227063%20(Gelato%20Nuvola%20Artigianale)
osm_6465da9067cf6c64,Oye Churros,restaurant,Juhu,fast food in Juhu,restaurant; fast_food,fun; romantic,19.1298352,72.8225741,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1298352%2C72.8225741%20(Oye%20Churros)
osm_4a3e6a0f45193ed3,Nuvola,cafe,Juhu,ice cream in Juhu,cafe; ice_cream,chill; fun,19.1298103,72.8227582,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1298103%2C72.8227582%20(Nuvola)
osm_5e309918012f0165,Food Monkey,restaurant,Andheri West,"wrap, burger spot in Andheri West",restaurant; fast_food; wrap; burger; yes,fun; romantic,19.1301935,72.8227685,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1301935%2C72.8227685%20(Food%20Monkey)
osm_84ae60d469304aa8,Kake Da Hotel,restaurant,Juhu,restaurant in Juhu,restaurant,fun; romantic,19.1298679,72.8242523,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1298679%2C72.8242523%20(Kake%20Da%20Hotel)
osm_604f331a1d26ba37,Umamiya Cafe,cafe,Juhu,coffee_shop spot in Juhu,cafe; coffee_shop; no,chill; fun; romantic,19.1298396,72.8226024,320,4,48,https://www.google.com/maps/search/?api=1&query=19.1298396%2C72.8226024%20(Umamiya%20Cafe)
osm_74dc51c688d30a4b,Chinese Wok,restaurant,Juhu,chinese spot in Juhu,restaurant; fast_food; chinese,fun; romantic,19.1297295,72.8248421,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1297295%2C72.8248421%20(Chinese%20Wok)
osm_4a8e22e440bba336,Chaayos,cafe,Juhu,"tea, coffee, shake spot in Juhu",cafe; tea; coffee; shake; no,chill; fun; romantic,19.129874,72.8241536,320,4,58,https://www.google.com/maps/search/?api=1&query=19.129874%2C72.8241536%20(Chaayos)
osm_e8798ccb37b795b7,Jumbo King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger; yes,fun; romantic,19.1350962,72.8495263,650,4,48,https://www.google.com/maps/search/?api=1&query=19.1350962%2C72.8495263%20(Jumbo%20King)
osm_40bbe0c9ec6cecfc,aman foods,restaurant,Andheri East,sandwich spot in Andheri East,restaurant; fast_food; sandwich; yes,fun; romantic,19.0994923,72.8460232,650,4,40,https://www.google.com/maps/search/?api=1&query=19.0994923%2C72.8460232%20(aman%20foods)
osm_c8803df0d1878a86,Tea Shop,cafe,Andheri East,"tea, coffee spot in Andheri East",cafe; tea; coffee; yes,chill; fun; romantic,19.115906,72.8372046,320,4,40,https://www.google.com/maps/search/?api=1&query=19.115906%2C72.8372046%20(Tea%20Shop)
osm_a0d497a45e4159b1,The Nines,restaurant,Juhu,restaurant in Juhu,restaurant,fun; romantic,19.1161914,72.827983,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1161914%2C72.827983%20(The%20Nines)
osm_712a9d3f5eb12696,Leo's,restaurant,Andheri East,pub in Andheri East,activity; pub,fun; adventure,19.1138769,72.8297043,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1138769%2C72.8297043%20(Leo's)
osm_6783aa56112fc03f,Nav Kayastha Pangat,restaurant,Andheri East,"indian, seafood spot in Andheri East",restaurant; indian; seafood,fun; romantic,19.1026415,72.8461922,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1026415%2C72.8461922%20(Nav%20Kayastha%20Pangat)
osm_0529e289a7be874a,Maruti Pav Bhaji,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food,fun; romantic,19.1007247,72.8396455,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1007247%2C72.8396455%20(Maruti%20Pav%20Bhaji)
osm_ae7bb0c4278c1fec,The Little Door,restaurant,Andheri West,bar in Andheri West,activity; bar,fun; adventure,19.1393909,72.8333522,700,4,48,https://www.google.com/maps/search/?api=1&query=19.1393909%2C72.8333522%20(The%20Little%20Door)
osm_5ec99a60879e3f3e,Lotus Cafe,cafe,Juhu,cafe in Juhu,cafe; no,chill; fun; romantic,19.1019078,72.8263912,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1019078%2C72.8263912%20(Lotus%20Cafe)
osm_b1ff7c97ee597b46,Mezzo Mezzo,restaurant,Juhu,restaurant in Juhu,restaurant,fun; romantic,19.1021465,72.8260475,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1021465%2C72.8260475%20(Mezzo%20Mezzo)
osm_e8ea77f19e53f959,Reflections,restaurant,Juhu,bar in Juhu,activity; bar,fun; adventure,19.1021609,72.8262103,700,4,48,https://www.google.com/maps/search/?api=1&query=19.1021609%2C72.8262103%20(Reflections)
osm_823837a4941c1269,Saffron,restaurant,Juhu,indian spot in Juhu,restaurant; indian,fun; romantic,19.1020902,72.8262901,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1020902%2C72.8262901%20(Saffron)
osm_55b860adde577c06,Baskin-Robbins,cafe,Andheri East,ice_cream spot in Andheri East,cafe; ice_cream,chill; fun,19.1318809,72.847775,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1318809%2C72.847775%20(Baskin-Robbins)
osm_85c45de3d4c1ed1e,BEST Canteen,restaurant,Juhu,fast food in Juhu,restaurant; fast_food,fun; romantic,19.1077436,72.8266224,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1077436%2C72.8266224%20(BEST%20Canteen)
osm_26ab8334fddba3df,Easy Boba,cafe,Juhu,bubble_tea spot in Juhu,cafe; bubble_tea,chill; fun; romantic,19.1075053,72.8262957,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1075053%2C72.8262957%20(Easy%20Boba)
osm_a773a042f6a9cba7,Thyme & Whisk,restaurant,Juhu,restaurant in Juhu,restaurant,fun; romantic,19.1068421,72.826219,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1068421%2C72.826219%20(Thyme%20%26%20Whisk)
osm_bf7bb753796dccc1,Coppetto,cafe,Juhu,ice cream in Juhu,cafe; ice_cream; no,chill; fun,19.1067247,72.826326,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1067247%2C72.826326%20(Coppetto)
osm_13c01f134f9b34b8,Bayleaf Cafe,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1063637,72.8262954,320,4,54,https://www.google.com/maps/search/?api=1&query=19.1063637%2C72.8262954%20(Bayleaf%20Cafe)
osm_569926be03863fae,Earth Cafe,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1062253,72.8263444,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1062253%2C72.8263444%20(Earth%20Cafe)
osm_3a588747c149d5f1,Starbucks,cafe,Juhu,coffee_shop spot in Juhu,cafe; coffee_shop; no,chill; fun; romantic,19.1056028,72.8264423,320,4,58,https://www.google.com/maps/search/?api=1&query=19.1056028%2C72.8264423%20(Starbucks)
osm_805f1afb6fc381a7,Starbucks,cafe,Andheri East,coffee_shop spot in Andheri East,cafe; coffee_shop,chill; fun; romantic,19.1045989,72.8366387,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1045989%2C72.8366387%20(Starbucks)
osm_6f00c2b38e8df637,Smokin' Joe's,restaurant,Juhu,pizza spot in Juhu,restaurant; fast_food; pizza,fun; romantic,19.1090668,72.8266355,650,4,60,https://www.google.com/maps/search/?api=1&query=19.1090668%2C72.8266355%20(Smokin'%20Joe's)
osm_1e71c7362b2d48e4,Jalsa (Amitabh Bacchan House),activity,Juhu,attraction in Juhu,activity; attraction,fun; adventure,19.1049088,72.8275345,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1049088%2C72.8275345%20(Jalsa%20(Amitabh%20Bacchan%20House))
osm_1a3eb3bb49f0fb35,Ananda Cafe,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1048979,72.825748,320,4,40,https://www.google.com/maps/search/?api=1&query=19.1048979%2C72.825748%20(Ananda%20Cafe)
osm_77a43a85a4df73bb,Kappilon,restaurant,Andheri East,restaurant in Andheri East,restaurant,fun; romantic,19.1081391,72.8384016,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1081391%2C72.8384016%20(Kappilon)
osm_c3f1776f8b59dad0,Udipi2Mumbai,restaurant,Andheri East,restaurant in Andheri East,restaurant; yes,fun; romantic,19.1081374,72.8384481,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1081374%2C72.8384481%20(Udipi2Mumbai)
osm_a1e2255ff8f639c9,Surya Resto Bar,restaurant,Andheri East,restaurant in Andheri East,restaurant,fun; romantic,19.1089492,72.8542005,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1089492%2C72.8542005%20(Surya%20Resto%20Bar)
osm_7940fa13e6b0400c,jogeshwari park,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1342706,72.8480475,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1342706%2C72.8480475%20(jogeshwari%20park)
osm_87b971a59e6514f6,jogeshwari park,outdoor,Andheri East,park in Andheri East,outdoor; park,chill; romantic,19.1349659,72.8474338,120,4,40,https://www.google.com/maps/search/?api=1&query=19.1349659%2C72.8474338%20(jogeshwari%20park)
osm_0b43b596ac6750e9,Si Nonna's,restaurant,Andheri West,pizza spot in Andheri West,restaurant; pizza,fun; romantic,19.1348075,72.8329394,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1348075%2C72.8329394%20(Si%20Nonna's)
osm_b38a4fdf201a7207,Era,restaurant,Andheri West,restaurant in Andheri West,restaurant,fun; romantic,19.1362869,72.8333984,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1362869%2C72.8333984%20(Era)
osm_de13766299aac3bf,Starbucks,cafe,Andheri West,coffee_shop spot in Andheri West,cafe; coffee_shop; yes,chill; fun; romantic,19.135472,72.8333852,320,4,50,https://www.google.com/maps/search/?api=1&query=19.135472%2C72.8333852%20(Starbucks)
osm_69836d7d1c9506dd,Osteria,restaurant,Andheri West,bar in Andheri West,activity; bar,fun; adventure,19.1361347,72.8334523,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1361347%2C72.8334523%20(Osteria)
osm_41f3106a5f89616e,Cream Centre,restaurant,Andheri West,"chinese, north_indian, italian, mexican spot in Andheri West",restaurant; chinese; north_indian; italian,fun; romantic,19.1348178,72.8327917,650,4,54,https://www.google.com/maps/search/?api=1&query=19.1348178%2C72.8327917%20(Cream%20Centre)
osm_13c6d1cac93210e9,McDonald's,restaurant,Andheri West,burger spot in Andheri West,restaurant; fast_food; burger,fun; romantic,19.1349474,72.8330032,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1349474%2C72.8330032%20(McDonald's)
osm_cee10932f4a37b16,The Irish House,restaurant,Andheri West,bar in Andheri West,activity; bar,fun; adventure,19.1348437,72.833004,700,4,40,https://www.google.com/maps/search/?api=1&query=19.1348437%2C72.833004%20(The%20Irish%20House)
osm_5a92188973c7f338,Shot Stories,restaurant,Andheri West,restaurant in Andheri West,restaurant,fun; romantic,19.1348644,72.8327535,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1348644%2C72.8327535%20(Shot%20Stories)
osm_5b25060fd7d1c3b6,The Trans Café,restaurant,Andheri West,fast food in Andheri West,restaurant; fast_food,fun; romantic,19.1362433,72.8214729,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1362433%2C72.8214729%20(The%20Trans%20Caf%C3%A9)
osm_65832e1a429e1bbf,Jai Bajrang Bali,restaurant,Andheri West,chaat spot in Andheri West,restaurant; fast_food; chaat; no,fun; romantic,19.1364074,72.8216117,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1364074%2C72.8216117%20(Jai%20Bajrang%20Bali)
osm_c04ecc9225ccce92,Domino's,restaurant,Andheri East,pizza spot in Andheri East,restaurant; fast_food; pizza,fun; romantic,19.1307351,72.8476935,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1307351%2C72.8476935%20(Domino's)
osm_b130dbbb4c7ede76,Pizza Hut,restaurant,Andheri East,pizza spot in Andheri East,restaurant; pizza,fun; romantic,19.1304368,72.8476691,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1304368%2C72.8476691%20(Pizza%20Hut)
osm_b58d4826ddabf845,McDonald's,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1195822,72.8460891,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1195822%2C72.8460891%20(McDonald's)
osm_7f2f8aec11fe7171,Al-Fil,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food,fun; romantic,19.1193555,72.8460212,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1193555%2C72.8460212%20(Al-Fil)
osm_7b65a6ce3665647b,Jumbo King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1193968,72.8462944,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1193968%2C72.8462944%20(Jumbo%20King)
osm_b12ec05f3b24f51f,McDonald's,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1082248,72.8399202,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1082248%2C72.8399202%20(McDonald's)
osm_c8e68eb85cfc1b10,Naturals,cafe,Andheri East,ice_cream spot in Andheri East,cafe; ice_cream,chill; fun,19.1111809,72.8374957,320,4,50,https://www.google.com/maps/search/?api=1&query=19.1111809%2C72.8374957%20(Naturals)
osm_7f1f5cad2ad84950,Aditi Fast Food,restaurant,Andheri East,fast food in Andheri East,restaurant; fast_food,fun; romantic,19.1196266,72.8459799,650,4,40,https://www.google.com/maps/search/?api=1&query=19.1196266%2C72.8459799%20(Aditi%20Fast%20Food)
osm_aa8dfc9afd482346,Burger King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1198584,72.8462381,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1198584%2C72.8462381%20(Burger%20King)
osm_c6f64ef8d8d7a501,Third Wave Coffee,cafe,Juhu,cafe in Juhu,cafe,chill; fun; romantic,19.1059439,72.8260163,320,4,64,https://www.google.com/maps/search/?api=1&query=19.1059439%2C72.8260163%20(Third%20Wave%20Coffee)
osm_c3f69da4c4e7cbe3,Jumbo King,restaurant,Andheri East,burger spot in Andheri East,restaurant; fast_food; burger,fun; romantic,19.1002495,72.8435773,650,4,50,https://www.google.com/maps/search/?api=1&query=19.1002495%2C72.8435773%20(Jumbo%20King)
